   3.0000000000000004e-01   -2.9999999999995453e-01    2.0989077799883707e-01
   3.0000000000000004e-01   -1.9999999999993179e-01    2.2067671521770316e-01
   3.0000000000000004e-01   -1.0000000000002274e-01    2.2740793141208140e-01
   3.0000000000000004e-01    0.0000000000000000e+00    2.2969512040569545e-01
   3.0000000000000004e-01    1.0000000000002274e-01    2.2740793141207860e-01
   3.0000000000000004e-01    2.0000000000004547e-01    2.2067671521769799e-01
   3.0000000000000004e-01    3.0000000000006821e-01    2.0989077799883063e-01
   3.0000000000000004e-01    3.9999999999997726e-01    1.9567442264530471e-01
   3.0000000000000004e-01    5.0000000000000000e-01    1.7879341442551261e-01
   3.0000000000000004e-01    6.0000000000002274e-01    1.5998470373883231e-01
   3.0000000000000004e-01    7.0000000000004547e-01    1.4000122714003713e-01
   3.0000000000000004e-01    8.0000000000006821e-01    1.2057133924345607e-01
   3.0000000000000004e-01    8.9999999999997726e-01    1.0259351648319628e-01
   3.0000000000000004e-01    1.0000000000000000e+00    8.4295907841199405e-02
   3.0000000000000004e-01    1.1000000000000227e+00    6.9602992563408947e-02

   4.0000000000000002e-01   -1.1000000000000227e+00    7.7381545106156635e-02
   4.0000000000000002e-01   -1.0000000000000000e+00    9.0797238897516716e-02
   4.0000000000000002e-01   -8.9999999999997726e-01    1.0454532012749633e-01
   4.0000000000000002e-01   -7.9999999999995453e-01    1.1992206848382693e-01
   4.0000000000000002e-01   -6.9999999999993179e-01    1.3525948579960528e-01
   4.0000000000000002e-01   -6.0000000000002274e-01    1.5017649482189960e-01
   4.0000000000000002e-01   -5.0000000000000000e-01    1.6437090524868125e-01
   4.0000000000000002e-01   -3.9999999999997726e-01    1.7706458772035510e-01
   4.0000000000000002e-01   -2.9999999999995453e-01    1.8762409844344793e-01
   4.0000000000000002e-01   -1.9999999999993179e-01    1.9555811987886562e-01
   4.0000000000000002e-01   -1.0000000000002274e-01    2.0048536263424943e-01
   4.0000000000000002e-01    0.0000000000000000e+00    2.0215676220491832e-01
   4.0000000000000002e-01    1.0000000000002274e-01    2.0048536263424821e-01
   4.0000000000000002e-01    2.0000000000004547e-01    1.9555811987886143e-01
   4.0000000000000002e-01    3.0000000000006821e-01    1.8762409844344197e-01
   4.0000000000000002e-01    3.9999999999997726e-01    1.7706458772034817e-01
   4.0000000000000002e-01    5.0000000000000000e-01    1.6437090524867151e-01
   4.0000000000000002e-01    6.0000000000002274e-01    1.5017649482189027e-01
   4.0000000000000002e-01    7.0000000000004547e-01    1.3525948579959346e-01
   4.0000000000000002e-01    8.0000000000006821e-01    1.1992206848381497e-01
   4.0000000000000002e-01    8.9999999999997726e-01    1.0454532012748713e-01
   4.0000000000000002e-01    1.0000000000000000e+00    9.0797238897505864e-02
   4.0000000000000002e-01    1.1000000000000227e+00    7.7381545106147337e-02

   5.0000000000000000e-01   -1.1000000000000227e+00    8.1690717340091368e-02
   5.0000000000000000e-01   -1.0000000000000000e+00    9.2841279924085834e-02
   5.0000000000000000e-01   -8.9999999999997726e-01    1.0500003289450839e-01
   5.0000000000000000e-01   -7.9999999999995453e-01    1.1707954304825081e-01
   5.0000000000000000e-01   -6.9999999999993179e-01    1.2932644822005937e-01
   5.0000000000000000e-01   -6.0000000000002274e-01    1.4119489959875237e-01
   5.0000000000000000e-01   -5.0000000000000000e-01    1.5214073283610874e-01
   5.0000000000000000e-01   -3.9999999999997726e-01    1.6182310890956791e-01
   5.0000000000000000e-01   -2.9999999999995453e-01    1.6984423082229710e-01
   5.0000000000000000e-01   -1.9999999999993179e-01    1.7584435546301941e-01
   5.0000000000000000e-01   -1.0000000000002274e-01    1.7955457490442422e-01
   5.0000000000000000e-01    0.0000000000000000e+00    1.8080989670744380e-01
   5.0000000000000000e-01    1.0000000000002274e-01    1.7955457490442200e-01
   5.0000000000000000e-01    2.0000000000004547e-01    1.7584435546301616e-01
   5.0000000000000000e-01    3.0000000000006821e-01    1.6984423082229258e-01
   5.0000000000000000e-01    3.9999999999997726e-01    1.6182310890956161e-01
   5.0000000000000000e-01    5.0000000000000000e-01    1.5214073283610169e-01
   5.0000000000000000e-01    6.0000000000002274e-01    1.4119489959874310e-01
   5.0000000000000000e-01    7.0000000000004547e-01    1.2932644822005124e-01
   5.0000000000000000e-01    8.0000000000006821e-01    1.1707954304824231e-01
   5.0000000000000000e-01    8.9999999999997726e-01    1.0500003289449912e-01
   5.0000000000000000e-01    1.0000000000000000e+00    9.2841279924077813e-02
   5.0000000000000000e-01    1.1000000000000227e+00    8.1690717340082875e-02

   5.9999999999999998e-01   -1.1000000000000227e+00    8.3616557535069386e-02
   5.9999999999999998e-01   -1.0000000000000000e+00    9.3405184637685046e-02
   5.9999999999999998e-01   -8.9999999999997726e-01    1.0331552437488439e-01
   5.9999999999999998e-01   -7.9999999999995453e-01    1.1351271179084081e-01
   5.9999999999999998e-01   -6.9999999999993179e-01    1.2342803788198406e-01
   5.9999999999999998e-01   -6.0000000000002274e-01    1.3286322694928859e-01
   5.9999999999999998e-01   -5.0000000000000000e-01    1.4155228628361138e-01
   5.9999999999999998e-01   -3.9999999999997726e-01    1.4914917013705040e-01
   5.9999999999999998e-01   -2.9999999999995453e-01    1.5538213176045071e-01
   5.9999999999999998e-01   -1.9999999999993179e-01    1.6001999503712697e-01
   5.9999999999999998e-01   -1.0000000000002274e-01    1.6288019818182539e-01
   5.9999999999999998e-01    0.0000000000000000e+00    1.6384678221473992e-01
   5.9999999999999998e-01    1.0000000000002274e-01    1.6288019818182423e-01
   5.9999999999999998e-01    2.0000000000004547e-01    1.6001999503712375e-01
   5.9999999999999998e-01    3.0000000000006821e-01    1.5538213176044552e-01
   5.9999999999999998e-01    3.9999999999997726e-01    1.4914917013704443e-01
   5.9999999999999998e-01    5.0000000000000000e-01    1.4155228628360444e-01
   5.9999999999999998e-01    6.0000000000002274e-01    1.3286322694928188e-01
   5.9999999999999998e-01    7.0000000000004547e-01    1.2342803788197655e-01
   5.9999999999999998e-01    8.0000000000006821e-01    1.1351271179083375e-01
   5.9999999999999998e-01    8.9999999999997726e-01    1.0331552437487737e-01
   5.9999999999999998e-01    1.0000000000000000e+00    9.3405184637677163e-02
   5.9999999999999998e-01    1.1000000000000227e+00    8.3616557535061933e-02

   6.9999999999999996e-01   -1.1000000000000227e+00    8.4181994415121641e-02
   6.9999999999999996e-01   -1.0000000000000000e+00    9.2512971063570607e-02
   6.9999999999999996e-01   -8.9999999999997726e-01    1.0106781724724129e-01
   6.9999999999999996e-01   -7.9999999999995453e-01    1.0946751971803693e-01
   6.9999999999999996e-01   -6.9999999999993179e-01    1.1766000247012855e-01
   6.9999999999999996e-01   -6.0000000000002274e-01    1.2536801171459691e-01
   6.9999999999999996e-01   -5.0000000000000000e-01    1.3235656756851741e-01
   6.9999999999999996e-01   -3.9999999999997726e-01    1.3843106617921239e-01
   6.9999999999999996e-01   -2.9999999999995453e-01    1.4338761885947282e-01
   6.9999999999999996e-01   -1.9999999999993179e-01    1.4705631508663666e-01
   6.9999999999999996e-01   -1.0000000000002274e-01    1.4931049583201658e-01
   6.9999999999999996e-01    0.0000000000000000e+00    1.5007091965391683e-01
   6.9999999999999996e-01    1.0000000000002274e-01    1.4931049583201478e-01
   6.9999999999999996e-01    2.0000000000004547e-01    1.4705631508663333e-01
   6.9999999999999996e-01    3.0000000000006821e-01    1.4338761885946841e-01
   6.9999999999999996e-01    3.9999999999997726e-01    1.3843106617920711e-01
   6.9999999999999996e-01    5.0000000000000000e-01    1.3235656756851208e-01
   6.9999999999999996e-01    6.0000000000002274e-01    1.2536801171459105e-01
   6.9999999999999996e-01    7.0000000000004547e-01    1.1766000247012315e-01
   6.9999999999999996e-01    8.0000000000006821e-01    1.0946751971803050e-01
   6.9999999999999996e-01    8.9999999999997726e-01    1.0106781724723465e-01
   6.9999999999999996e-01    1.0000000000000000e+00    9.2512971063564056e-02
   6.9999999999999996e-01    1.1000000000000227e+00    8.4181994415114925e-02

   7.9999999999999993e-01   -1.1000000000000227e+00    8.3762838655558641e-02
   7.9999999999999993e-01   -1.0000000000000000e+00    9.1031067435114202e-02
   7.9999999999999993e-01   -8.9999999999997726e-01    9.8261395213731326e-02
   7.9999999999999993e-01   -7.9999999999995453e-01    1.0540556693012856e-01
   7.9999999999999993e-01   -6.9999999999993179e-01    1.1222543004731654e-01
   7.9999999999999993e-01   -6.0000000000002274e-01    1.1858734847306127e-01
   7.9999999999999993e-01   -5.0000000000000000e-01    1.2432576667481471e-01
   7.9999999999999993e-01   -3.9999999999997726e-01    1.2927102047732764e-01
   7.9999999999999993e-01   -2.9999999999995453e-01    1.3328342449919231e-01
   7.9999999999999993e-01   -1.9999999999993179e-01    1.3624252022475924e-01
   7.9999999999999993e-01   -1.0000000000002274e-01    1.3805614682721151e-01
   7.9999999999999993e-01    0.0000000000000000e+00    1.3866713273119285e-01
   7.9999999999999993e-01    1.0000000000002274e-01    1.3805614682721062e-01
   7.9999999999999993e-01    2.0000000000004547e-01    1.3624252022475714e-01
   7.9999999999999993e-01    3.0000000000006821e-01    1.3328342449918881e-01
   7.9999999999999993e-01    3.9999999999997726e-01    1.2927102047732414e-01
   7.9999999999999993e-01    5.0000000000000000e-01    1.2432576667481018e-01
   7.9999999999999993e-01    6.0000000000002274e-01    1.1858734847305653e-01
   7.9999999999999993e-01    7.0000000000004547e-01    1.1222543004731145e-01
   7.9999999999999993e-01    8.0000000000006821e-01    1.0540556693012344e-01
   7.9999999999999993e-01    8.9999999999997726e-01    9.8261395213725761e-02
   7.9999999999999993e-01    1.0000000000000000e+00    9.1031067435108498e-02
   7.9999999999999993e-01    1.1000000000000227e+00    8.3762838655552965e-02

   8.9999999999999991e-01   -1.1000000000000227e+00    8.2780256522978962e-02
   8.9999999999999991e-01   -1.0000000000000000e+00    8.9076175359762769e-02
   8.9999999999999991e-01   -8.9999999999997726e-01    9.5336491905238838e-02
   8.9999999999999991e-01   -7.9999999999995453e-01    1.0139338486318361e-01
   8.9999999999999991e-01   -6.9999999999993179e-01    1.0716133670260163e-01
   8.9999999999999991e-01   -6.0000000000002274e-01    1.1249264147558723e-01
   8.9999999999999991e-01   -5.0000000000000000e-01    1.1726149730562947e-01
   8.9999999999999991e-01   -3.9999999999997726e-01    1.2135274945383072e-01
   8.9999999999999991e-01   -2.9999999999995453e-01    1.2465682975106306e-01
   8.9999999999999991e-01   -1.9999999999993179e-01    1.2708455256309292e-01
   8.9999999999999991e-01   -1.0000000000002274e-01    1.2856907296149189e-01
   8.9999999999999991e-01    0.0000000000000000e+00    1.2906864647700106e-01
   8.9999999999999991e-01    1.0000000000002274e-01    1.2856907296149162e-01
   8.9999999999999991e-01    2.0000000000004547e-01    1.2708455256309140e-01
   8.9999999999999991e-01    3.0000000000006821e-01    1.2465682975106085e-01
   8.9999999999999991e-01    3.9999999999997726e-01    1.2135274945382793e-01
   8.9999999999999991e-01    5.0000000000000000e-01    1.1726149730562610e-01
   8.9999999999999991e-01    6.0000000000002274e-01    1.1249264147558370e-01
   8.9999999999999991e-01    7.0000000000004547e-01    1.0716133670259738e-01
   8.9999999999999991e-01    8.0000000000006821e-01    1.0139338486317932e-01
   8.9999999999999991e-01    8.9999999999997726e-01    9.5336491905234175e-02
   8.9999999999999991e-01    1.0000000000000000e+00    8.9076175359757731e-02
   8.9999999999999991e-01    1.1000000000000227e+00    8.2780256522974022e-02

   9.9999999999999989e-01   -1.1000000000000227e+00    8.1409241505344107e-02
   9.9999999999999989e-01   -1.0000000000000000e+00    8.6932860560134731e-02
   9.9999999999999989e-01   -8.9999999999997726e-01    9.2340629700628826e-02
   9.9999999999999989e-01   -7.9999999999995453e-01    9.7562116921838901e-02
   9.9999999999999989e-01   -6.9999999999993179e-01    1.0247666289094995e-01
   9.9999999999999989e-01   -6.0000000000002274e-01    1.0699384644154429e-01
   9.9999999999999989e-01   -5.0000000000000000e-01    1.1101401965378013e-01
   9.9999999999999989e-01   -3.9999999999997726e-01    1.1444375704949455e-01
   9.9999999999999989e-01   -2.9999999999995453e-01    1.1720337198804727e-01
   9.9999999999999989e-01   -1.9999999999993179e-01    1.1922542640532183e-01
   9.9999999999999989e-01   -1.0000000000002274e-01    1.2045943598242544e-01
   9.9999999999999989e-01    0.0000000000000000e+00    1.2087428003648924e-01
   9.9999999999999989e-01    1.0000000000002274e-01    1.2045943598242474e-01
   9.9999999999999989e-01    2.0000000000004547e-01    1.1922542640532076e-01
   9.9999999999999989e-01    3.0000000000006821e-01    1.1720337198804544e-01
   9.9999999999999989e-01    3.9999999999997726e-01    1.1444375704949265e-01
   9.9999999999999989e-01    5.0000000000000000e-01    1.1101401965377745e-01
   9.9999999999999989e-01    6.0000000000002274e-01    1.0699384644154145e-01
   9.9999999999999989e-01    7.0000000000004547e-01    1.0247666289094672e-01
   9.9999999999999989e-01    8.0000000000006821e-01    9.7562116921834890e-02
   9.9999999999999989e-01    8.9999999999997726e-01    9.2340629700625107e-02
   9.9999999999999989e-01    1.0000000000000000e+00    8.6932860560131012e-02
   9.9999999999999989e-01    1.1000000000000227e+00    8.1409241505340735e-02

